centroid_x,centroid_y
2.080000000000000000e+02,1.340000000000000000e+02
2.010000000000000000e+02,1.170000000000000000e+02
1.840000000000000000e+02,1.700000000000000000e+02
3.800000000000000000e+01,1.500000000000000000e+02
1.510000000000000000e+02,1.880000000000000000e+02
2.600000000000000000e+01,8.700000000000000000e+01
4.200000000000000000e+01,6.700000000000000000e+01
8.700000000000000000e+01,1.970000000000000000e+02
2.440000000000000000e+02,2.500000000000000000e+01
2.080000000000000000e+02,5.500000000000000000e+01
1.140000000000000000e+02,1.440000000000000000e+02
2.460000000000000000e+02,9.100000000000000000e+01
3.300000000000000000e+01,6.900000000000000000e+01
2.070000000000000000e+02,9.700000000000000000e+01
2.250000000000000000e+02,1.360000000000000000e+02
2.730000000000000000e+02,2.280000000000000000e+02
2.620000000000000000e+02,2.370000000000000000e+02
7.000000000000000000e+01,1.840000000000000000e+02
7.000000000000000000e+00,2.330000000000000000e+02
2.520000000000000000e+02,3.600000000000000000e+01
1.910000000000000000e+02,2.800000000000000000e+01
8.600000000000000000e+01,7.800000000000000000e+01
7.400000000000000000e+01,7.400000000000000000e+01
5.400000000000000000e+01,1.000000000000000000e+02
1.150000000000000000e+02,1.780000000000000000e+02
2.320000000000000000e+02,1.470000000000000000e+02
2.890000000000000000e+02,7.400000000000000000e+01
4.600000000000000000e+01,1.200000000000000000e+01
2.490000000000000000e+02,1.820000000000000000e+02
2.520000000000000000e+02,1.370000000000000000e+02
6.800000000000000000e+01,4.500000000000000000e+01
8.700000000000000000e+01,1.500000000000000000e+01
1.080000000000000000e+02,1.570000000000000000e+02
1.480000000000000000e+02,7.900000000000000000e+01
1.950000000000000000e+02,6.000000000000000000e+01
1.400000000000000000e+01,1.550000000000000000e+02
9.100000000000000000e+01,3.900000000000000000e+01
1.600000000000000000e+02,2.900000000000000000e+01
1.050000000000000000e+02,8.000000000000000000e+01
8.500000000000000000e+01,1.790000000000000000e+02
1.150000000000000000e+02,1.580000000000000000e+02
1.400000000000000000e+02,1.410000000000000000e+02
