centroid_x,centroid_y
1.290000000000000000e+03,1.890000000000000000e+02
8.120000000000000000e+02,4.560000000000000000e+02
8.870000000000000000e+02,8.650000000000000000e+02
1.307000000000000000e+03,4.450000000000000000e+02
8.100000000000000000e+01,2.950000000000000000e+02
4.230000000000000000e+02,6.400000000000000000e+01
1.376000000000000000e+03,4.730000000000000000e+02
1.234000000000000000e+03,9.310000000000000000e+02
1.223000000000000000e+03,8.280000000000000000e+02
1.137000000000000000e+03,9.200000000000000000e+02
4.420000000000000000e+02,3.300000000000000000e+01
2.360000000000000000e+02,7.010000000000000000e+02
2.200000000000000000e+02,9.230000000000000000e+02
2.780000000000000000e+02,3.560000000000000000e+02
8.950000000000000000e+02,1.330000000000000000e+02
1.312000000000000000e+03,6.920000000000000000e+02
1.184000000000000000e+03,9.790000000000000000e+02
9.450000000000000000e+02,5.750000000000000000e+02
1.098000000000000000e+03,7.370000000000000000e+02
1.129000000000000000e+03,5.090000000000000000e+02
5.140000000000000000e+02,9.540000000000000000e+02
8.200000000000000000e+02,4.610000000000000000e+02
9.670000000000000000e+02,4.200000000000000000e+02
7.060000000000000000e+02,8.450000000000000000e+02
1.212000000000000000e+03,9.120000000000000000e+02
3.840000000000000000e+02,4.200000000000000000e+01
1.168000000000000000e+03,4.700000000000000000e+02
5.000000000000000000e+02,7.260000000000000000e+02
1.270000000000000000e+03,8.260000000000000000e+02
1.170000000000000000e+03,1.001000000000000000e+03
5.480000000000000000e+02,9.650000000000000000e+02
6.140000000000000000e+02,1.310000000000000000e+02
9.590000000000000000e+02,4.170000000000000000e+02
2.590000000000000000e+02,6.340000000000000000e+02
1.304000000000000000e+03,9.120000000000000000e+02
