1.16E+03,1.99E+03
1.28E+03,1.95E+03
3.35E+02,1.92E+03
1.26E+03,1.90E+03
1.40E+03,1.85E+03
5.95E+02,1.83E+03
1.32E+03,1.81E+03
1.37E+03,1.78E+03
1.19E+03,1.72E+03
1.07E+03,1.70E+03
7.85E+02,1.64E+03
7.57E+02,1.57E+03
3.84E+02,1.51E+03
9.33E+02,1.51E+03
1.18E+03,1.45E+03
1.16E+03,1.42E+03
1.15E+03,1.39E+03
1.07E+03,1.32E+03
5.44E+02,1.32E+03
1.43E+03,1.32E+03
1.31E+03,1.30E+03
1.38E+03,1.26E+03
1.26E+03,1.25E+03
1.36E+03,1.24E+03
1.28E+03,1.20E+03
1.45E+03,1.20E+03
1.45E+03,1.18E+03
9.02E+02,1.15E+03
7.12E+02,1.14E+03
1.36E+03,1.12E+03
6.71E+02,1.11E+03
7.31E+02,1.11E+03
7.37E+02,1.11E+03
5.10E+02,1.10E+03
2.95E+02,1.09E+03
1.20E+03,1.09E+03
1.80E+03,1.08E+03
6.68E+02,1.08E+03
1.76E+03,1.08E+03
1.70E+03,1.07E+03
6.18E+02,1.07E+03
5.61E+02,1.06E+03
1.04E+03,1.05E+03
4.54E+02,1.04E+03
7.12E+02,1.04E+03
6.07E+02,1.04E+03
1.38E+03,1.04E+03
1.07E+03,1.03E+03
4.31E+02,1.02E+03
6.28E+02,1.02E+03
7.56E+02,1.01E+03
1.91E+02,1.01E+03
7.48E+02,1.01E+03
1.25E+03,1.01E+03
1.24E+03,1.01E+03
1.16E+03,1.01E+03
6.08E+02,1.00E+03
1.34E+03,9.99E+02
1.36E+03,9.98E+02
1.29E+03,9.97E+02
1.28E+03,9.97E+02
1.30E+03,9.94E+02
5.38E+02,9.93E+02
2.16E+02,9.89E+02
4.84E+02,9.88E+02
1.38E+03,9.85E+02
6.41E+02,9.84E+02
1.60E+03,9.76E+02
1.15E+03,9.71E+02
1.12E+03,9.59E+02
1.60E+03,9.56E+02
4.72E+02,9.49E+02
6.68E+02,9.45E+02
1.82E+03,9.44E+02
1.18E+03,9.41E+02
6.63E+02,9.41E+02
5.70E+02,9.27E+02
6.13E+02,9.25E+02
1.51E+03,9.24E+02
9.41E+02,9.24E+02
1.30E+03,9.17E+02
1.43E+02,9.17E+02
1.21E+03,9.12E+02
9.39E+02,8.93E+02
6.52E+02,8.93E+02
6.83E+02,8.92E+02
1.17E+03,8.84E+02
6.89E+02,8.83E+02
1.38E+03,8.78E+02
7.96E+02,8.64E+02
6.95E+02,8.61E+02
8.56E+02,8.53E+02
1.16E+03,8.52E+02
1.50E+03,8.50E+02
4.91E+02,8.45E+02
1.14E+03,8.43E+02
1.14E+03,8.38E+02
1.02E+03,8.37E+02
1.17E+03,8.35E+02
8.77E+02,8.28E+02
9.19E+02,8.26E+02
8.92E+02,8.25E+02
6.34E+02,8.17E+02
1.36E+03,8.15E+02
9.36E+02,8.09E+02
9.76E+02,8.07E+02
5.75E+02,8.05E+02
9.74E+02,8.03E+02
1.11E+03,7.99E+02
6.98E+02,7.99E+02
5.22E+02,7.94E+02
1.01E+03,7.88E+02
9.85E+02,7.84E+02
6.78E+02,7.78E+02
1.36E+03,7.75E+02
1.22E+03,7.75E+02
4.00E+00,7.74E+02
5.85E+02,7.65E+02
3.83E+02,7.57E+02
1.04E+03,7.52E+02
6.49E+02,7.51E+02
9.85E+02,7.50E+02
6.26E+02,7.50E+02
1.04E+03,7.45E+02
1.66E+03,7.44E+02
9.87E+02,7.43E+02
9.69E+02,7.38E+02
6.95E+02,7.37E+02
6.84E+02,7.37E+02
5.74E+02,7.36E+02
5.42E+02,7.35E+02
1.06E+03,7.31E+02
4.86E+02,7.25E+02
8.86E+02,7.21E+02
6.93E+02,7.20E+02
6.32E+02,7.14E+02
1.03E+03,7.11E+02
1.50E+03,7.06E+02
2.18E+02,6.99E+02
1.88E+03,6.92E+02
1.31E+03,6.79E+02
6.16E+02,6.79E+02
9.07E+02,6.78E+02
1.53E+03,6.75E+02
3.36E+02,6.72E+02
9.72E+02,6.62E+02
6.73E+02,6.49E+02
4.40E+01,6.49E+02
1.55E+03,6.46E+02
9.11E+02,6.44E+02
7.18E+02,6.37E+02
1.87E+02,6.37E+02
1.48E+03,6.36E+02
1.53E+03,6.33E+02
9.18E+02,6.24E+02
1.79E+02,6.22E+02
3.81E+02,6.18E+02
4.30E+01,6.17E+02
1.13E+03,6.15E+02
8.81E+02,6.14E+02
1.78E+03,6.13E+02
7.25E+02,6.12E+02
7.60E+02,6.11E+02
5.16E+02,6.09E+02
1.42E+03,6.08E+02
7.10E+02,6.06E+02
1.50E+01,6.00E+02
1.71E+03,5.97E+02
8.97E+02,5.93E+02
7.46E+02,5.91E+02
7.90E+01,5.87E+02
1.11E+03,5.80E+02
8.97E+02,5.71E+02
9.27E+02,5.68E+02
1.92E+03,5.66E+02
1.51E+02,5.65E+02
1.69E+03,5.61E+02
1.64E+02,5.58E+02
5.23E+02,5.55E+02
1.11E+03,5.54E+02
6.72E+02,5.54E+02
4.90E+01,5.52E+02
7.23E+02,5.47E+02
7.74E+02,5.45E+02
6.54E+02,5.45E+02
1.63E+02,5.40E+02
6.91E+02,5.39E+02
3.40E+01,5.35E+02
7.11E+02,5.33E+02
6.75E+02,5.32E+02
1.36E+02,5.27E+02
1.67E+02,5.23E+02
1.27E+02,5.17E+02
2.74E+02,5.15E+02
1.04E+03,5.12E+02
1.96E+03,5.04E+02
5.81E+02,5.00E+02
2.04E+03,4.99E+02
5.15E+02,4.99E+02
8.90E+01,4.98E+02
7.60E+02,4.94E+02
2.94E+02,4.92E+02
2.66E+02,4.91E+02
1.89E+02,4.81E+02
1.58E+03,4.79E+02
4.61E+02,4.72E+02
1.07E+02,4.61E+02
1.95E+03,4.57E+02
7.98E+02,4.57E+02
6.44E+02,4.52E+02
9.07E+02,4.41E+02
8.27E+02,4.30E+02
5.23E+02,4.30E+02
1.51E+03,4.25E+02
1.23E+03,4.08E+02
1.17E+03,3.78E+02
1.13E+03,3.71E+02
6.89E+02,3.62E+02
1.50E+03,3.59E+02
1.99E+02,3.59E+02
8.56E+02,3.44E+02
1.28E+03,3.41E+02
7.53E+02,3.12E+02
7.99E+02,3.05E+02
1.21E+03,3.04E+02
1.60E+03,3.02E+02
1.64E+03,3.01E+02
1.52E+03,3.01E+02
8.92E+02,2.94E+02
1.46E+03,2.89E+02
1.42E+03,2.88E+02
1.60E+03,2.80E+02
1.56E+03,2.79E+02
1.21E+03,2.77E+02
1.54E+03,2.74E+02
1.53E+03,2.72E+02
1.11E+03,2.69E+02
1.65E+03,2.68E+02
1.72E+03,2.59E+02
1.42E+03,2.52E+02
1.54E+03,2.50E+02
1.24E+03,2.44E+02
1.55E+03,2.40E+02
7.45E+02,2.40E+02
1.49E+03,2.35E+02
1.58E+03,2.28E+02
1.57E+03,2.26E+02
8.32E+02,2.23E+02
4.07E+02,2.20E+02
7.80E+02,2.19E+02
1.18E+03,2.14E+02
7.80E+02,2.10E+02
7.26E+02,2.10E+02
9.37E+02,2.04E+02
8.47E+02,2.00E+02
9.18E+02,1.97E+02
1.48E+03,1.94E+02
1.17E+03,1.88E+02
9.22E+02,1.88E+02
5.14E+02,1.84E+02
3.00E+02,1.81E+02
8.22E+02,1.79E+02
8.13E+02,1.74E+02
7.58E+02,1.72E+02
1.47E+03,1.71E+02
3.42E+02,1.71E+02
4.20E+02,1.66E+02
3.93E+02,1.66E+02
1.04E+03,1.65E+02
8.40E+02,1.64E+02
3.12E+02,1.63E+02
9.75E+02,1.61E+02
7.74E+02,1.56E+02
5.88E+02,1.56E+02
1.46E+03,1.55E+02
9.17E+02,1.54E+02
1.58E+03,1.53E+02
7.79E+02,1.53E+02
1.47E+03,1.50E+02
1.13E+03,1.50E+02
1.45E+03,1.45E+02
1.01E+03,1.45E+02
