centroid_x,centroid_y
6.145000000000000000e+02,5.950000000000000000e+02
6.036000000000000227e+02,5.903999999999999773e+02
6.140000000000000000e+02,3.560000000000000000e+02
1.118000000000000000e+03,4.870000000000000000e+02
2.340000000000000000e+02,7.840000000000000000e+02
6.510000000000000000e+02,8.560000000000000000e+02
4.250000000000000000e+02,6.890000000000000000e+02
1.360000000000000000e+02,7.230000000000000000e+02
1.123000000000000000e+03,4.980000000000000000e+02
8.280000000000000000e+02,1.060000000000000000e+02
8.230000000000000000e+02,9.670000000000000000e+02
5.500000000000000000e+02,7.010000000000000000e+02
3.700000000000000000e+02,7.620000000000000000e+02
4.340000000000000000e+02,4.250000000000000000e+02
2.000000000000000000e+02,2.670000000000000000e+02
3.450000000000000000e+02,1.420000000000000000e+02
8.090000000000000000e+02,3.600000000000000000e+01
3.670000000000000000e+02,8.400000000000000000e+02
2.390000000000000000e+02,8.780000000000000000e+02
5.500000000000000000e+02,6.200000000000000000e+02
1.360000000000000000e+02,8.590000000000000000e+02
5.950000000000000000e+02,6.700000000000000000e+01
4.980000000000000000e+02,3.590000000000000000e+02
6.390000000000000000e+02,4.870000000000000000e+02
1.330000000000000000e+02,3.390000000000000000e+02
5.500000000000000000e+02,8.260000000000000000e+02
7.390000000000000000e+02,8.230000000000000000e+02
7.280000000000000000e+02,8.650000000000000000e+02
5.230000000000000000e+02,4.700000000000000000e+01
7.280000000000000000e+02,8.310000000000000000e+02
8.620000000000000000e+02,8.950000000000000000e+02
6.370000000000000000e+02,4.230000000000000000e+02
5.060000000000000000e+02,4.390000000000000000e+02
1.420000000000000000e+02,3.340000000000000000e+02
4.280000000000000000e+02,2.970000000000000000e+02
2.200000000000000000e+02,1.970000000000000000e+02
9.949223021582733963e+02,2.482446043165467842e+01
9.682589928057553834e+02,6.190791366906475446e+01
1.129771223021582728e+03,2.402762589928057650e+02
1.293428776978417318e+03,3.971913669064748547e+02
1.007181294964028780e+03,4.302906474820144354e+02
1.230601438848920907e+03,2.666330935251798806e+01
1.218342446043165410e+03,2.942158273381295075e+01
1.210680575539568281e+03,2.084028776978417241e+01
1.004423021582733782e+03,4.284517985611511222e+02
1.200260431654676267e+03,4.198705035971223083e+02
1.136513669064748228e+03,4.382589928057554118e+01
1.248683453237410049e+03,2.972805755395683605e+02
1.323769784172661957e+03,3.334446043165467586e+02
1.286686330935251817e+03,3.686892086330935285e+02
1.370353956834532482e+03,4.198705035971223083e+02
1.105253237410071961e+03,1.189122302158273499e+02
1.246844604316546793e+03,2.982000000000000455e+02
1.076751079136690578e+03,4.168057553956834482e+01
1.271362589928057560e+03,8.642589928057554971e+01
1.123335251798561103e+03,1.532374100719424526e+01
1.141417266187050245e+03,1.985956834532374273e+02
1.215277697841726649e+03,2.782791366906474764e+02
9.958417266187050245e+02,2.926834532374101059e+02
1.019746762589928039e+03,3.990302158273381679e+02
1.337867625899280483e+03,2.696978417266187193e+02
1.339706474820143967e+03,2.506964028776978637e+02
1.353191366906474741e+03,1.492532374100719608e+02
1.362692086330935354e+03,3.077007194244604307e+02
1.296187050359712202e+03,1.651899280575539706e+02
9.826633093525180129e+02,3.582690647482014583e+02
1.079509352517985690e+03,4.290647482014388459e+01
9.618230215827337588e+02,2.574388489208633146e+01
1.218342446043165410e+03,1.054273381294964054e+02
1.181258992805755497e+03,2.963611510791367323e+02
1.170838848920863256e+03,1.302517985611510767e+02
1.258184172661870434e+03,1.026690647482014498e+02
1.353191366906474741e+03,3.438647482014388856e+02
1.075831654676258950e+03,4.483726618705036344e+02
1.232440287769784163e+03,2.868604316546762902e+02
1.261861870503597174e+03,3.533654676258993277e+02
1.340932374100719471e+03,2.488575539568345505e+02
1.079509352517985690e+03,2.758273381294964111e+01
1.013923741007194280e+03,3.647050359712230261e+02
9.940028776978417682e+02,2.926834532374101059e+02
1.249602877697841677e+03,1.958374100719424575e+02
1.234279136690647420e+03,2.859410071942446052e+02
1.292202877697841814e+03,3.686892086330935285e+02
1.352271942446043113e+03,4.713582733812950210e+02
1.079509352517985690e+03,4.094503597122302381e+02
1.203018705035971152e+03,1.664158273381295032e+02
1.327447482014388470e+03,3.343640287769784436e+02
9.691784172661870116e+02,3.573496402877698301e+02
1.280863309352517945e+03,4.256935251798561239e+02
1.120270503597122342e+03,1.440431654676259043e+01
1.209761151079136653e+03,1.042014388489208621e+01
1.167774100719424496e+03,1.293323741007194201e+02
1.308446043165467700e+03,3.886100719424460408e+02
1.131916546762589860e+03,1.406719424460431753e+02
1.155515107913668999e+03,3.686892086330935285e+02
1.201179856115107896e+03,4.238546762589928107e+02
1.230601438848920907e+03,2.289366906474820382e+02
1.138352517985611485e+03,1.985956834532374273e+02
9.287208633093525805e+02,6.735446043165468382e+02
