centroid_x,centroid_y
2.350000000000000000e+02,3.337500000000000000e+02
2.280000000000000000e+02,3.360000000000000000e+02
1.420000000000000000e+02,5.560000000000000000e+02
1.280000000000000000e+02,3.450000000000000000e+02
2.360000000000000000e+02,4.310000000000000000e+02
2.780000000000000000e+02,1.017000000000000000e+03
8.230000000000000000e+02,1.060000000000000000e+02
1.140000000000000000e+02,1.020000000000000000e+03
1.132161151079136744e+03,7.759122302158273214e+02
1.135728776978417272e+03,7.776021582733812920e+02
1.114510791366906460e+03,5.021438848920863052e+02
1.169339568345323642e+03,6.489798561151079639e+02
1.025883453237410095e+03,6.557395683453237325e+02
1.300778417266187034e+03,6.193122302158274124e+02
1.293267625899280574e+03,7.488733812949640196e+02
1.209897841726618708e+03,7.717812949640288025e+02
1.081463309352518081e+03,7.969424460431655461e+02
1.092729496402877658e+03,5.918978417266187080e+02
9.008287769784172951e+02,7.094417266187050473e+02
8.602705035971223424e+02,6.414690647482013901e+02
1.228299280575539569e+03,5.580992805755395239e+02
1.084843165467626022e+03,8.089597122302159278e+02
8.790474820143884926e+02,7.518776978417265582e+02
9.128460431654676768e+02,8.397539568345323460e+02
1.195627338129496366e+03,6.609971223021582318e+02
1.196753956834532346e+03,6.677568345323741141e+02
1.150562589928057605e+03,7.038086330935252590e+02
1.138545323741007223e+03,6.425956834532373705e+02
1.141925179856115165e+03,5.776273381294963656e+02
1.103620143884892059e+03,7.762877697841727240e+02
1.310542446043165455e+03,9.032201438848921953e+02
1.228299280575539569e+03,1.027148201438848901e+03
1.085969784172662003e+03,8.626618705035971288e+02
1.189994244604316464e+03,5.152877697841726103e+02
1.187741007194244503e+03,6.962978417266186852e+02
1.164833093525179947e+03,7.214589928057554289e+02
1.303031654676258995e+03,1.006117985611510790e+03
1.170466187050359622e+03,1.006117985611510790e+03
1.330446043165467700e+03,6.020374100719424177e+02
1.344716546762590042e+03,6.489798561151079639e+02
8.809251798561151645e+02,5.689899280575539251e+02
1.010486330935251772e+03,8.814388489208633928e+02
1.023630215827338134e+03,9.633064748201438761e+02
1.200884892086331092e+03,7.729079136690647829e+02
8.745410071942445711e+02,7.158258992805755270e+02
1.157322302158273487e+03,7.421136690647482510e+02
1.129907913669064783e+03,7.751611510791367436e+02
1.335703597122302199e+03,9.501625899280575140e+02
8.888115107913669135e+02,9.283812949640288252e+02
1.292141007194244594e+03,7.443669064748200981e+02
8.888115107913669135e+02,7.935625899280576050e+02
1.046538129496402917e+03,5.329381294964028939e+02
1.297398561151079093e+03,5.964043165467626295e+02
1.195627338129496366e+03,7.124460431654676995e+02
8.899381294964028939e+02,7.969424460431655461e+02
9.105928057553957160e+02,8.014489208633093540e+02
1.174597122302158368e+03,8.386273381294963656e+02
1.202011510791367073e+03,5.997841726618705707e+02
1.137418705035971243e+03,6.632503597122301926e+02
1.099113669064748137e+03,9.820834532374101400e+02
9.094661870503597356e+02,9.032201438848921953e+02
1.259093525179856215e+03,7.991956834532375069e+02
1.106624460431654825e+03,7.792920863309352626e+02
1.025883453237410095e+03,7.672748201438848810e+02
8.505064748201439215e+02,5.273050359712229920e+02
1.184736690647481964e+03,9.546690647482014356e+02
1.149435971223021625e+03,5.502129496402877749e+02
8.876848920863309331e+02,9.250014388489208841e+02
6.493582733812950210e+02,5.066992805755396603e+02
8.925294964028778395e+02,3.889582733812950437e+02
7.017410071942447303e+02,5.576402877697842086e+02
6.575280575539568417e+02,5.879165467625900874e+02
7.882446043165468836e+02,3.634877697841726558e+02
8.670589928057555653e+02,2.716978417266187193e+02
8.310158273381296112e+02,4.826705035971223765e+02
8.473553956834533665e+02,3.702158273381295430e+02
6.709841726618706161e+02,4.639280575539568758e+02
7.964143884892087044e+02,6.667309352517986554e+02
6.868431654676260223e+02,3.625266187050360145e+02
6.306158273381295203e+02,5.201553956834533210e+02
5.638158273381295658e+02,4.533553956834533096e+02
8.781122302158274806e+02,4.091424460431654779e+02
8.137151079136691578e+02,3.851136690647482510e+02
7.978561151079137517e+02,6.816287769784173634e+02
5.758302158273381792e+02,4.543165467625900078e+02
7.791136690647482510e+02,2.837122302158273897e+02
8.165985611510792523e+02,3.144690647482014469e+02
8.699424460431655461e+02,3.409007194244604761e+02
6.897266187050361168e+02,3.384978417266187307e+02
8.781122302158274806e+02,4.360546762589928562e+02
7.281726618705037026e+02,5.653294964028777940e+02
7.992978417266187989e+02,5.292863309352518399e+02
7.055856115107915230e+02,4.144287769784173179e+02
5.892863309352518399e+02,4.398992805755395921e+02
5.628546762589928676e+02,5.427424460431655007e+02
5.974561151079137744e+02,6.042561151079137289e+02
4.960546762589928562e+02,4.519136690647482624e+02
7.776719424460433174e+02,6.028143884892087954e+02
6.988575539568346358e+02,4.197151079136691010e+02
8.819568345323742733e+02,5.706158273381295203e+02
7.430705035971224106e+02,5.158302158273381792e+02
5.172000000000000455e+02,6.028143884892087954e+02
8.300546762589929131e+02,2.673726618705036344e+02
8.819568345323742733e+02,4.677726618705036685e+02
8.324575539568346585e+02,6.508719424460432492e+02
7.791136690647482510e+02,6.186733812949640878e+02
8.233266187050361395e+02,6.282848920863309559e+02
8.497582733812951119e+02,5.278446043165467927e+02
6.522417266187051155e+02,4.423021582733813375e+02
5.734273381294965475e+02,6.854733812949641560e+02
7.070273381294964565e+02,6.186733812949640878e+02
5.599712230215827731e+02,5.321697841726619345e+02
1.283417625899280665e+03,1.244872901678656945e+02
1.281841007194244639e+03,1.289251798561151077e+02
9.556561151079137062e+02,5.955395683453237865e+01
1.085989928057553925e+03,1.471438848920863336e+02
9.556561151079137062e+02,2.701201438848921157e+02
1.256615107913669135e+03,4.239280575539568758e+02
1.349110071942446211e+03,3.391410071942446507e+02
1.095799999999999955e+03,4.344388489208633359e+02
1.245753956834532346e+03,9.802877697841726246e+00
1.012064028776978375e+03,2.942302158273381352e+01
1.135741007194244503e+03,1.657129496402877749e+02
1.072325899280575641e+03,6.936402877697841518e+01
1.296556115107913683e+03,2.028510791366906574e+02
9.612618705035971516e+02,1.365683453237410205e+01
1.053056115107913683e+03,3.432805755395683889e+01
1.356817985611510721e+03,2.970978417266187535e+02
9.661669064748201663e+02,2.778280575539568531e+02
9.118611510791366754e+02,7.111582733812950607e+01
1.331592086330935217e+03,1.022978417266187137e+02
1.184441007194244548e+03,2.171510791366906545e+01
