centroid_x,centroid_y
1.134000000000000000e+03,9.965000000000000000e+02
1.134000000000000000e+03,1.004000000000000000e+03
9.540000000000000000e+02,8.920000000000000000e+02
1.095000000000000000e+03,8.920000000000000000e+02
1.184000000000000000e+03,9.170000000000000000e+02
1.173000000000000000e+03,8.170000000000000000e+02
1.251000000000000000e+03,7.010000000000000000e+02
1.240000000000000000e+03,3.780000000000000000e+02
6.560000000000000000e+02,5.500000000000000000e+02
7.030000000000000000e+02,5.140000000000000000e+02
1.176000000000000000e+03,2.610000000000000000e+02
8.760000000000000000e+02,5.730000000000000000e+02
1.023000000000000000e+03,6.730000000000000000e+02
1.251000000000000000e+03,5.620000000000000000e+02
6.480000000000000000e+02,7.140000000000000000e+02
7.230000000000000000e+02,8.700000000000000000e+02
6.840000000000000000e+02,5.870000000000000000e+02
5.200000000000000000e+02,5.500000000000000000e+02
1.323000000000000000e+03,1.250000000000000000e+02
1.232000000000000000e+03,5.620000000000000000e+02
1.276000000000000000e+03,9.370000000000000000e+02
1.137000000000000000e+03,9.870000000000000000e+02
1.140000000000000000e+03,1.023000000000000000e+03
6.670000000000000000e+02,1.034000000000000000e+03
8.400000000000000000e+02,5.230000000000000000e+02
9.450000000000000000e+02,4.670000000000000000e+02
8.980000000000000000e+02,3.610000000000000000e+02
5.140000000000000000e+02,5.420000000000000000e+02
8.450000000000000000e+02,8.310000000000000000e+02
7.900000000000000000e+02,6.840000000000000000e+02
1.170000000000000000e+03,3.980000000000000000e+02
9.120000000000000000e+02,3.560000000000000000e+02
1.104000000000000000e+03,1.950000000000000000e+02
8.370000000000000000e+02,6.560000000000000000e+02
1.212000000000000000e+03,9.540000000000000000e+02
5.730000000000000000e+02,8.560000000000000000e+02
1.307000000000000000e+03,5.120000000000000000e+02
1.318000000000000000e+03,7.870000000000000000e+02
5.420000000000000000e+02,8.560000000000000000e+02
5.200000000000000000e+02,9.290000000000000000e+02
6.480000000000000000e+02,7.370000000000000000e+02
1.207000000000000000e+03,1.610000000000000000e+02
1.293000000000000000e+03,3.170000000000000000e+02
1.337000000000000000e+03,4.090000000000000000e+02
9.400000000000000000e+02,7.620000000000000000e+02
1.037000000000000000e+03,9.290000000000000000e+02
1.284000000000000000e+03,1.700000000000000000e+02
1.309000000000000000e+03,4.560000000000000000e+02
1.212000000000000000e+03,6.120000000000000000e+02
9.980000000000000000e+02,7.780000000000000000e+02
