centroid_x,centroid_y
1.310000000000000000e+02,3.310000000000000000e+02
1.330000000000000000e+02,3.530000000000000000e+02
1.310000000000000000e+02,5.620000000000000000e+02
9.200000000000000000e+01,4.500000000000000000e+02
2.450000000000000000e+02,4.250000000000000000e+02
1.310000000000000000e+02,5.120000000000000000e+02
8.170000000000000000e+02,1.140000000000000000e+02
1.220000000000000000e+02,1.015000000000000000e+03
2.780000000000000000e+02,1.023000000000000000e+03
1.970000000000000000e+02,2.840000000000000000e+02
9.162258992805755042e+02,8.431338129496402871e+02
1.165959712230215928e+03,7.244633093525179675e+02
1.141925179856115165e+03,5.757496402877698074e+02
1.051044604316546838e+03,5.318115107913669135e+02
1.127654676258992822e+03,7.762877697841727240e+02
8.516330935251799019e+02,5.284316546762589724e+02
1.340210071942446120e+03,6.489798561151079639e+02
1.257966906474820235e+03,7.969424460431655461e+02
1.294018705035971379e+03,7.477467625899280392e+02
1.194500719424460385e+03,7.135726618705036799e+02
1.156195683453237507e+03,7.432402877697842314e+02
1.138545323741007223e+03,6.414690647482013901e+02
1.202011510791367073e+03,7.740345323741007633e+02
1.009359712230215791e+03,8.791856115107914320e+02
1.289887769784172633e+03,7.477467625899280392e+02
1.174597122302158368e+03,8.386273381294963656e+02
8.722877697841726103e+02,7.135726618705036799e+02
9.117194244604316964e+02,8.033266187050360259e+02
1.301905035971223015e+03,1.007244604316546770e+03
1.186614388489208523e+03,9.557956834532374160e+02
8.809251798561151645e+02,7.541309352517985189e+02
8.888115107913669135e+02,7.969424460431655461e+02
9.094661870503597356e+02,9.054733812949640424e+02
1.228299280575539569e+03,1.027148201438848901e+03
1.208771223021582728e+03,7.695280575539568417e+02
1.204264748201438806e+03,5.986575539568345903e+02
1.191120863309352444e+03,5.175410071942445711e+02
1.296271942446043113e+03,5.964043165467626295e+02
1.195627338129496366e+03,6.688834532374100945e+02
8.843050359712229920e+02,5.689899280575539251e+02
8.876848920863309331e+02,9.250014388489208841e+02
1.128781294964028802e+03,7.729079136690647829e+02
1.310542446043165455e+03,9.020935251798562149e+02
1.169339568345323642e+03,1.004991366906474809e+03
1.200133812949640287e+03,6.655035971223021534e+02
1.335703597122302199e+03,9.535424460431654552e+02
8.613971223021583228e+02,6.414690647482013901e+02
1.081463309352518081e+03,7.980690647482015265e+02
1.027761151079136653e+03,7.695280575539568417e+02
1.093480575539568235e+03,5.907712230215827276e+02
9.751856115107914320e+02,5.678633093525179447e+02
1.095733812949640196e+03,9.809568345323741596e+02
1.151689208633093585e+03,7.038086330935252590e+02
1.200133812949640287e+03,7.124460431654676995e+02
1.136292086330935263e+03,6.666302158273381337e+02
1.150562589928057605e+03,5.502129496402877749e+02
7.805553956834532983e+02,2.837122302158273897e+02
6.709841726618706161e+02,4.624863309352518286e+02
5.638158273381295658e+02,4.543165467625900078e+02
5.104719424460432151e+02,6.013726618705036344e+02
7.776719424460433174e+02,6.042561151079137289e+02
7.017410071942447303e+02,5.547568345323741141e+02
7.137553956834533437e+02,6.162705035971223424e+02
8.218848920863310923e+02,6.306877697841728150e+02
8.300546762589929131e+02,2.688143884892086817e+02
5.988978417266187080e+02,6.066589928057554744e+02
6.882848920863309559e+02,3.370561151079136835e+02
8.790733812949641788e+02,5.682129496402878885e+02
5.854417266187051609e+02,4.384575539568345448e+02
8.483165467625900646e+02,3.702158273381295430e+02
8.310158273381296112e+02,4.826705035971223765e+02
4.984575539568345448e+02,4.504719424460432151e+02
5.787136690647482737e+02,4.730589928057554516e+02
6.882848920863309559e+02,3.610848920863309672e+02
7.512402877697843451e+02,6.374158273381295885e+02
6.733870503597122479e+02,4.653697841726619231e+02
8.670589928057555653e+02,2.726589928057554175e+02
7.027021582733814284e+02,4.173122302158274124e+02
7.949726618705036572e+02,6.681726618705037026e+02
7.281726618705037026e+02,5.667712230215827276e+02
6.575280575539568417e+02,5.879165467625900874e+02
8.137151079136691578e+02,3.798273381294964111e+02
8.737870503597123388e+02,3.409007194244604761e+02
6.267712230215827276e+02,5.158302158273381792e+02
6.522417266187051155e+02,5.052575539568346130e+02
8.540834532374101400e+02,5.254417266187051609e+02
7.776719424460433174e+02,6.186733812949640878e+02
1.074428057553956933e+03,7.295521582733813659e+01
1.071274820143884881e+03,7.088225419664266269e+01
1.350161151079136744e+03,3.401920863309352967e+02
1.121025899280575459e+03,1.492460431654676256e+02
1.049202158273381428e+03,6.165611510791367067e+01
1.330541007194244685e+03,1.005460431654676370e+02
1.314074100719424450e+03,3.626151079136690782e+02
1.293402877697841632e+03,3.594618705035971402e+02
1.328438848920863393e+03,4.540589928057554516e+02
1.067420863309352626e+03,4.228769784172662298e+02
9.525028776978417682e+02,5.850287769784173264e+01
