centroid_x,centroid_y
9.123333333333333712e+02,4.045000000000000000e+02
9.040000000000000000e+02,4.140000000000000000e+02
1.051000000000000000e+03,3.450000000000000000e+02
7.870000000000000000e+02,3.220000000000000000e+02
1.373000000000000000e+03,6.200000000000000000e+02
1.081000000000000000e+03,2.670000000000000000e+02
1.154000000000000000e+03,2.860000000000000000e+02
1.337000000000000000e+03,6.230000000000000000e+02
1.290000000000000000e+03,2.840000000000000000e+02
1.282000000000000000e+03,3.300000000000000000e+01
5.390000000000000000e+02,7.090000000000000000e+02
4.840000000000000000e+02,2.110000000000000000e+02
8.900000000000000000e+02,2.560000000000000000e+02
1.148000000000000000e+03,2.780000000000000000e+02
5.280000000000000000e+02,2.470000000000000000e+02
7.650000000000000000e+02,2.890000000000000000e+02
1.020000000000000000e+03,4.870000000000000000e+02
9.120000000000000000e+02,6.810000000000000000e+02
1.315000000000000000e+03,1.470000000000000000e+02
1.315000000000000000e+03,1.220000000000000000e+02
9.510000000000000000e+02,1.100000000000000000e+01
1.098000000000000000e+03,4.480000000000000000e+02
1.309000000000000000e+03,3.530000000000000000e+02
9.060000000000000000e+02,1.610000000000000000e+02
9.900000000000000000e+02,3.480000000000000000e+02
1.290000000000000000e+03,2.750000000000000000e+02
1.154000000000000000e+03,3.300000000000000000e+01
8.370000000000000000e+02,5.560000000000000000e+02
9.040000000000000000e+02,3.980000000000000000e+02
1.312000000000000000e+03,3.640000000000000000e+02
