centroid_x,centroid_y
3.390000000000000000e+02,1.560000000000000000e+02
1.950000000000000000e+02,2.780000000000000000e+02
2.390000000000000000e+02,4.340000000000000000e+02
8.200000000000000000e+02,1.140000000000000000e+02
2.780000000000000000e+02,1.026000000000000000e+03
1.310000000000000000e+02,3.390000000000000000e+02
5.200000000000000000e+02,5.600000000000000000e+01
1.220000000000000000e+02,5.950000000000000000e+02
1.360000000000000000e+02,5.620000000000000000e+02
1.053297841726618799e+03,5.415755395683453344e+02
8.591438848920863620e+02,6.403424460431654097e+02
8.997021582733813148e+02,7.094417266187050473e+02
1.105873381294964020e+03,7.770388489208633018e+02
1.184736690647481964e+03,9.580489208633093767e+02
1.334576978417266218e+03,9.524158273381294748e+02
1.150562589928057605e+03,7.038086330935252590e+02
9.083395683453237552e+02,9.032201438848921953e+02
1.113384172661870480e+03,5.010172661870503816e+02
1.291014388489208613e+03,7.477467625899280392e+02
1.173470503597122388e+03,8.386273381294963656e+02
8.888115107913669135e+02,7.958158273381295658e+02
8.876848920863309331e+02,9.261280575539568645e+02
1.168212949640287661e+03,6.501064748201438306e+02
1.149435971223021625e+03,5.502129496402877749e+02
1.143051798561151145e+03,5.776273381294963656e+02
1.194500719424460385e+03,7.124460431654676995e+02
8.745410071942445711e+02,7.135726618705036799e+02
1.197880575539568326e+03,6.632503597122301926e+02
1.196753956834532346e+03,6.696345323741006723e+02
1.202011510791367073e+03,7.717812949640288025e+02
1.259093525179856215e+03,7.969424460431655461e+02
1.170466187050359622e+03,1.006117985611510790e+03
1.137418705035971243e+03,6.425956834532373705e+02
1.137418705035971243e+03,6.632503597122301926e+02
1.079585611510791296e+03,7.980690647482015265e+02
1.082589928057554062e+03,8.089597122302159278e+02
8.797985611510791841e+02,7.518776978417265582e+02
1.048791366906474877e+03,5.329381294964028939e+02
1.096860431654676177e+03,9.809568345323741596e+02
1.211024460431654688e+03,7.729079136690647829e+02
9.128460431654676768e+02,8.386273381294963656e+02
8.809251798561151645e+02,5.712431654676258859e+02
1.310542446043165455e+03,9.077266187050360031e+02
1.204264748201438806e+03,5.975309352517986099e+02
9.117194244604316964e+02,8.033266187050360259e+02
9.905827338129496411e+02,7.781654676258992822e+02
1.128781294964028802e+03,7.740345323741007633e+02
1.094607194244604216e+03,5.930244604316546884e+02
1.296271942446043113e+03,5.975309352517986099e+02
1.165959712230215928e+03,7.233366906474821008e+02
1.157322302158273487e+03,7.443669064748200981e+02
1.010486330935251772e+03,8.825654676258993732e+02
8.918887290167868969e+02,3.865553956834532983e+02
8.910877697841727922e+02,3.932834532374100718e+02
7.776719424460433174e+02,2.846733812949640310e+02
8.660978417266188671e+02,2.702561151079136721e+02
8.848402877697842541e+02,4.663309352517986213e+02
8.819568345323742733e+02,5.696546762589928221e+02
7.070273381294964565e+02,6.177122302158275033e+02
5.772719424460432265e+02,4.730589928057554516e+02
5.090302158273381679e+02,6.013726618705036344e+02
6.882848920863309559e+02,3.341726618705035889e+02
7.935309352517987236e+02,6.657697841726619572e+02
7.281726618705037026e+02,5.682129496402878885e+02
7.776719424460433174e+02,6.028143884892087954e+02
7.815165467625899964e+02,2.846733812949640310e+02
7.027021582733814284e+02,5.561985611510792751e+02
5.143165467625899510e+02,6.013726618705036344e+02
8.699424460431655461e+02,2.716978417266187193e+02
8.737870503597123388e+02,3.447453237410072120e+02
8.790733812949641788e+02,4.091424460431654779e+02
8.310158273381296112e+02,6.484690647482015038e+02
7.430705035971224106e+02,5.148690647482014811e+02
6.508000000000000682e+02,4.437438848920863848e+02
4.984575539568345448e+02,6.364546762589928903e+02
8.526417266187052064e+02,5.254417266187051609e+02
4.970158273381295544e+02,4.504719424460432151e+02
6.575280575539568417e+02,5.893582733812950210e+02
5.868834532374100945e+02,4.398992805755395921e+02
8.300546762589929131e+02,2.688143884892086817e+02
8.858014388489209523e+02,2.500719424460431810e+02
8.781122302158274806e+02,4.370158273381295544e+02
8.512000000000001592e+02,4.610446043165468382e+02
7.978561151079137517e+02,6.801870503597123161e+02
8.204431654676260450e+02,6.321294964028777486e+02
7.512402877697843451e+02,6.321294964028777486e+02
6.296546762589928221e+02,5.172719424460432265e+02
6.974158273381295885e+02,4.197151079136691010e+02
7.762302158273382702e+02,6.186733812949640878e+02
5.758302158273381792e+02,4.533553956834533096e+02
8.113122302158274124e+02,5.826302158273381337e+02
7.055856115107915230e+02,4.129870503597122706e+02
7.267309352517986554e+02,5.638877697841727468e+02
6.013007194244605671e+02,6.081007194244605216e+02
6.709841726618706161e+02,4.653697841726619231e+02
8.483165467625900646e+02,3.716575539568345903e+02
5.638158273381295658e+02,5.441841726618705479e+02
6.508000000000000682e+02,5.066992805755396603e+02
6.906877697841728150e+02,3.610848920863309672e+02
8.324575539568346585e+02,4.826705035971223765e+02
8.632143884892087726e+02,6.388575539568346358e+02
7.512402877697843451e+02,3.716575539568345903e+02
5.652575539568346130e+02,4.543165467625900078e+02
6.777122302158275033e+02,3.634877697841726558e+02
8.122733812949641106e+02,3.812690647482014583e+02
6.868431654676260223e+02,3.634877697841726558e+02
5.960143884892087272e+02,6.066589928057554744e+02
9.468971223021583228e+02,4.904316546762590434e+01
1.186543165467625840e+03,2.241582733812949613e+01
1.331592086330935217e+03,1.033489208633093597e+02
1.343153956834532437e+03,1.110568345323741113e+02
1.200907913669064783e+03,1.492460431654676256e+02
1.125930935251798473e+03,1.481949640287769796e+02
1.121025899280575459e+03,1.520489208633093767e+02
9.321820143884891650e+02,2.659158273381295317e+02
1.305315107913669181e+03,2.231719424460431753e+02
1.293402877697841632e+03,3.615640287769784322e+02
1.286746043165467654e+03,4.162201438848921384e+02
9.381381294964028257e+02,5.955395683453237865e+01
1.120325179856115028e+03,8.477985611510791841e+01
1.318979136690647465e+03,2.270258992805755440e+02
1.258366906474820098e+03,2.515510791366906744e+02
1.185492086330935308e+03,2.708208633093525464e+02
9.272769784172661502e+02,2.077561151079136721e+02
1.058661870503597129e+03,4.141179856115108464e+02
1.215623021582733827e+03,4.638690647482014811e+02
1.350161151079136744e+03,4.813870503597122479e+02
1.044297122302158186e+03,4.028417266187050672e+01
1.123128057553956751e+03,1.786115107913668965e+01
9.574079136690647829e+02,5.780215827338130197e+01
1.249607913669064828e+03,3.303820143884892104e+02
1.142397841726618708e+03,3.314330935251798564e+02
1.350161151079136744e+03,3.391410071942446507e+02
1.252761151079136653e+03,4.004539568345323914e+02
1.095799999999999955e+03,4.354899280575539819e+02
1.235243165467625886e+03,5.955395683453237865e+01
1.085989928057553925e+03,1.443410071942446109e+02
1.332643165467625977e+03,2.564561151079136607e+02
1.315825899280575641e+03,3.626151079136690782e+02
1.085989928057553925e+03,1.481949640287769796e+02
1.052005035971223151e+03,6.340791366906475446e+01
1.067420863309352626e+03,4.211251798561151531e+02
1.328438848920863393e+03,4.551100719424460976e+02
1.350161151079136744e+03,4.677230215827338498e+02
1.013115107913669135e+03,3.152517985611510909e+01
1.013815827338129566e+03,3.829359712230216246e+02
1.124879856115107941e+03,4.298841726618705366e+02
1.377138848920863438e+03,1.453920863309352569e+02
1.231038848920863302e+03,4.588992805755395921e+01
1.072325899280575641e+03,6.936402877697841518e+01
1.338248920863309422e+03,5.850287769784173264e+01
1.354715827338129657e+03,3.275791366906474877e+02
1.257315827338129566e+03,4.228769784172662298e+02
9.563568345323741369e+02,2.690690647482014697e+02
5.765539568345325279e+02,9.772647482014390334e+02
5.964446043165469291e+02,6.087352517985611939e+02
6.345683453237411413e+02,8.684187050359712430e+02
3.688071942446043749e+02,9.894201438848922407e+02
6.671669064748202800e+02,7.501798561151078957e+02
7.837482014388491507e+02,7.529424460431655461e+02
6.655093525179858034e+02,1.008205755395683582e+03
5.334575539568346585e+02,9.098575539568346358e+02
5.715812949640289844e+02,8.236647482014388970e+02
6.163352517985613304e+02,7.916187050359712885e+02
6.732446043165468836e+02,8.485280575539568417e+02
7.793280575539570236e+02,6.208906474820144012e+02
7.500446043165469518e+02,6.380187050359712657e+02
3.367611510791367664e+02,7.164762589928058105e+02
4.920187050359713226e+02,7.590201438848921498e+02
8.130316546762592225e+02,9.452187050359713112e+02
7.959035971223023580e+02,6.673021582733813375e+02
5.041741007194245867e+02,7.778057553956834909e+02
3.610719424460432379e+02,7.391294964028777486e+02
5.610834532374101400e+02,7.407870503597123388e+02
8.296071942446045568e+02,9.419035971223022443e+02
6.533539568345325961e+02,7.932762589928058787e+02
7.959035971223023580e+02,7.976964028776978921e+02
7.069482014388490825e+02,7.562575539568346130e+02
