centroid_x,centroid_y
1.130000000000000000e+02,1.650000000000000000e+02
1.130000000000000000e+02,1.180000000000000000e+02
7.400000000000000000e+01,1.430000000000000000e+02
1.590000000000000000e+02,1.230000000000000000e+02
2.660000000000000000e+02,3.000000000000000000e+01
1.600000000000000000e+02,2.460000000000000000e+02
2.970000000000000000e+02,2.240000000000000000e+02
2.430000000000000000e+02,1.660000000000000000e+02
2.140000000000000000e+02,3.200000000000000000e+01
1.940000000000000000e+02,2.110000000000000000e+02
1.990000000000000000e+02,5.000000000000000000e+00
9.000000000000000000e+01,1.930000000000000000e+02
2.250000000000000000e+02,5.600000000000000000e+01
