centroid_x,centroid_y
2.077500000000000000e+02,2.875000000000000000e+02
2.170000000000000000e+02,2.735000000000000000e+02
1.390000000000000000e+02,3.860000000000000000e+02
7.120000000000000000e+02,1.400000000000000000e+01
2.060000000000000000e+02,5.560000000000000000e+02
2.470000000000000000e+02,5.500000000000000000e+02
1.360000000000000000e+02,3.340000000000000000e+02
4.200000000000000000e+01,5.920000000000000000e+02
1.390000000000000000e+02,5.030000000000000000e+02
7.500000000000000000e+01,5.390000000000000000e+02
1.900000000000000000e+01,5.500000000000000000e+02
3.900000000000000000e+01,5.700000000000000000e+02
1.110000000000000000e+02,5.390000000000000000e+02
7.200000000000000000e+01,5.280000000000000000e+02
1.220000000000000000e+02,4.390000000000000000e+02
1.860000000000000000e+02,2.750000000000000000e+02
3.860000000000000000e+02,1.530000000000000000e+02
5.230000000000000000e+02,1.530000000000000000e+02
8.480000000000000000e+02,1.250000000000000000e+02
7.590000000000000000e+02,1.060000000000000000e+02
7.560000000000000000e+02,1.580000000000000000e+02
5.000000000000000000e+02,1.060000000000000000e+02
5.310000000000000000e+02,7.200000000000000000e+01
1.250000000000000000e+02,3.390000000000000000e+02
2.000000000000000000e+02,5.370000000000000000e+02
2.220000000000000000e+02,3.110000000000000000e+02
1.750000000000000000e+02,4.700000000000000000e+02
1.200000000000000000e+02,1.023000000000000000e+03
3.390000000000000000e+02,1.560000000000000000e+02
1.560000000000000000e+02,2.640000000000000000e+02
1.200000000000000000e+02,5.980000000000000000e+02
2.340000000000000000e+02,2.340000000000000000e+02
5.840000000000000000e+02,3.600000000000000000e+01
5.870000000000000000e+02,7.000000000000000000e+01
8.670000000000000000e+02,1.560000000000000000e+02
1.030000000000000000e+02,4.590000000000000000e+02
1.830000000000000000e+02,5.560000000000000000e+02
6.700000000000000000e+01,5.670000000000000000e+02
2.750000000000000000e+02,1.026000000000000000e+03
2.390000000000000000e+02,4.340000000000000000e+02
1.330000000000000000e+02,4.750000000000000000e+02
2.000000000000000000e+02,4.500000000000000000e+02
8.150000000000000000e+02,1.140000000000000000e+02
5.200000000000000000e+02,5.600000000000000000e+01
2.220000000000000000e+02,5.250000000000000000e+02
1.280000000000000000e+02,3.530000000000000000e+02
1.950000000000000000e+02,2.280000000000000000e+02
4.920000000000000000e+02,6.700000000000000000e+01
7.780000000000000000e+02,7.200000000000000000e+01
5.370000000000000000e+02,2.200000000000000000e+01
5.780000000000000000e+02,1.200000000000000000e+02
1.860000000000000000e+02,2.030000000000000000e+02
7.000000000000000000e+01,4.670000000000000000e+02
2.200000000000000000e+01,5.340000000000000000e+02
9.700000000000000000e+01,5.730000000000000000e+02
6.450000000000000000e+02,7.000000000000000000e+01
