centroid_x,centroid_y
8.550000000000000000e+01,9.564285714285713880e+01
8.214285714285713880e+01,9.042857142857141639e+01
2.590000000000000000e+02,5.200000000000000000e+01
1.510000000000000000e+02,1.550000000000000000e+02
9.900000000000000000e+01,1.710000000000000000e+02
1.260000000000000000e+02,2.880000000000000000e+02
1.490000000000000000e+02,2.110000000000000000e+02
3.600000000000000000e+01,1.760000000000000000e+02
1.130000000000000000e+02,1.660000000000000000e+02
6.700000000000000000e+01,2.910000000000000000e+02
3.300000000000000000e+01,2.610000000000000000e+02
8.200000000000000000e+01,1.000000000000000000e+01
6.800000000000000000e+01,4.300000000000000000e+01
1.570000000000000000e+02,5.500000000000000000e+01
1.180000000000000000e+02,9.500000000000000000e+01
1.700000000000000000e+01,1.610000000000000000e+02
3.700000000000000000e+01,2.180000000000000000e+02
9.700000000000000000e+01,1.800000000000000000e+02
1.550000000000000000e+02,2.490000000000000000e+02
2.900000000000000000e+01,1.250000000000000000e+02
6.400000000000000000e+01,1.610000000000000000e+02
1.800000000000000000e+02,5.200000000000000000e+01
1.660000000000000000e+02,1.290000000000000000e+02
1.350000000000000000e+02,1.570000000000000000e+02
1.460000000000000000e+02,2.350000000000000000e+02
4.000000000000000000e+01,1.100000000000000000e+01
1.310000000000000000e+02,7.500000000000000000e+01
1.390000000000000000e+02,1.650000000000000000e+02
1.150000000000000000e+02,1.940000000000000000e+02
2.160000000000000000e+02,6.400000000000000000e+01
2.800000000000000000e+01,2.320000000000000000e+02
1.190000000000000000e+02,2.300000000000000000e+01
1.400000000000000000e+01,1.790000000000000000e+02
5.400000000000000000e+01,1.800000000000000000e+02
1.180000000000000000e+02,2.570000000000000000e+02
5.300000000000000000e+01,2.120000000000000000e+02
8.100000000000000000e+01,1.200000000000000000e+02
3.900000000000000000e+01,1.300000000000000000e+02
1.900000000000000000e+01,7.900000000000000000e+01
1.830000000000000000e+02,7.600000000000000000e+01
7.000000000000000000e+00,1.020000000000000000e+02
9.700000000000000000e+01,8.300000000000000000e+01
8.500000000000000000e+01,1.040000000000000000e+02
2.150000000000000000e+02,1.420000000000000000e+02
5.500000000000000000e+01,2.610000000000000000e+02
1.530000000000000000e+02,2.810000000000000000e+02
3.800000000000000000e+01,2.900000000000000000e+01
5.300000000000000000e+01,4.100000000000000000e+01
2.040000000000000000e+02,6.700000000000000000e+01
8.000000000000000000e+00,1.930000000000000000e+02
