centroid_x,centroid_y
3.200000000000000000e+01,6.900000000000000000e+01
1.060000000000000000e+02,1.550000000000000000e+02
2.070000000000000000e+02,9.800000000000000000e+01
1.510000000000000000e+02,7.200000000000000000e+01
1.310000000000000000e+02,1.520000000000000000e+02
8.500000000000000000e+01,1.780000000000000000e+02
1.140000000000000000e+02,1.570000000000000000e+02
8.500000000000000000e+01,1.500000000000000000e+01
3.400000000000000000e+01,7.300000000000000000e+01
7.100000000000000000e+01,1.840000000000000000e+02
2.370000000000000000e+02,1.710000000000000000e+02
1.150000000000000000e+02,1.760000000000000000e+02
2.250000000000000000e+02,1.360000000000000000e+02
2.090000000000000000e+02,1.130000000000000000e+02
2.440000000000000000e+02,9.200000000000000000e+01
4.500000000000000000e+01,1.200000000000000000e+01
1.470000000000000000e+02,7.600000000000000000e+01
4.100000000000000000e+01,6.400000000000000000e+01
1.410000000000000000e+02,1.860000000000000000e+02
2.600000000000000000e+01,8.700000000000000000e+01
2.610000000000000000e+02,2.380000000000000000e+02
2.490000000000000000e+02,1.820000000000000000e+02
1.390000000000000000e+02,2.060000000000000000e+02
5.000000000000000000e+00,2.620000000000000000e+02
2.480000000000000000e+02,9.700000000000000000e+01
7.800000000000000000e+01,1.590000000000000000e+02
2.890000000000000000e+02,1.330000000000000000e+02
2.680000000000000000e+02,1.360000000000000000e+02
2.890000000000000000e+02,3.400000000000000000e+01
1.780000000000000000e+02,1.030000000000000000e+02
1.830000000000000000e+02,1.240000000000000000e+02
1.400000000000000000e+01,7.000000000000000000e+00
2.470000000000000000e+02,2.120000000000000000e+02
3.400000000000000000e+01,2.040000000000000000e+02
4.800000000000000000e+01,2.000000000000000000e+01
1.290000000000000000e+02,2.020000000000000000e+02
1.000000000000000000e+02,1.700000000000000000e+01
2.830000000000000000e+02,8.700000000000000000e+01
9.000000000000000000e+00,9.000000000000000000e+01
1.020000000000000000e+02,1.690000000000000000e+02
2.920000000000000000e+02,2.250000000000000000e+02
9.200000000000000000e+01,6.400000000000000000e+01
4.700000000000000000e+01,3.700000000000000000e+01
4.100000000000000000e+01,1.050000000000000000e+02
6.300000000000000000e+01,9.300000000000000000e+01
4.300000000000000000e+01,9.600000000000000000e+01
9.600000000000000000e+01,1.540000000000000000e+02
2.870000000000000000e+02,2.260000000000000000e+02
1.910000000000000000e+02,1.130000000000000000e+02
1.700000000000000000e+02,3.200000000000000000e+01
3.900000000000000000e+01,5.300000000000000000e+01
1.490000000000000000e+02,1.470000000000000000e+02
1.940000000000000000e+02,1.090000000000000000e+02
1.590000000000000000e+02,8.200000000000000000e+01
2.420000000000000000e+02,1.000000000000000000e+02
5.500000000000000000e+01,9.000000000000000000e+00
2.370000000000000000e+02,1.310000000000000000e+02
1.100000000000000000e+01,1.230000000000000000e+02
2.040000000000000000e+02,1.440000000000000000e+02
