7.578475336322869627e-01,9.771646051379638820e-01
7.688064192577732658e-01,9.857278782112274262e-01
7.791082802547770747e-01,9.838249286393910831e-01
7.926172776211227733e-01,9.876308277830637694e-01
8.039517577623813693e-01,9.866793529971455978e-01
8.137788137788137810e-01,9.866793529971455978e-01
8.224495148177288772e-01,9.847764034253092547e-01
8.300185627154600398e-01,9.838249286393910831e-01
8.382352941176470784e-01,9.819219790675547399e-01
8.467153284671532498e-01,9.800190294957183967e-01
8.544113630155695249e-01,9.771646051379638820e-01
8.589531680440771755e-01,9.733587059942911957e-01
8.629794330183435669e-01,9.686013320647003377e-01
8.678611422172451961e-01,9.686013320647003377e-01
8.732037193575654666e-01,9.686013320647003377e-01
8.786242183058555755e-01,9.628924833491911972e-01
8.835812356979404480e-01,9.609895337773548540e-01
8.890814558058925954e-01,9.552806850618458245e-01
8.936664729808251328e-01,9.543292102759276530e-01
8.973384030418251056e-01,9.495718363463367950e-01
9.005573481959519011e-01,9.429115128449095939e-01
