centroid_x,centroid_y
1.314200000000000045e+03,7.480000000000000000e+02
1.310500000000000000e+03,7.635000000000000000e+02
6.000000000000000000e+00,9.200000000000000000e+01
1.110000000000000000e+02,1.530000000000000000e+02
1.330000000000000000e+02,1.200000000000000000e+02
1.610000000000000000e+02,1.470000000000000000e+02
1.500000000000000000e+02,7.510000000000000000e+02
1.015000000000000000e+03,5.730000000000000000e+02
9.010000000000000000e+02,3.300000000000000000e+01
9.540000000000000000e+02,1.530000000000000000e+02
1.095000000000000000e+03,3.340000000000000000e+02
1.120000000000000000e+03,5.640000000000000000e+02
1.251000000000000000e+03,1.287000000000000000e+03
1.290000000000000000e+03,7.530000000000000000e+02
1.357000000000000000e+03,3.950000000000000000e+02
1.340000000000000000e+03,8.100000000000000000e+01
1.184000000000000000e+03,6.310000000000000000e+02
1.262000000000000000e+03,2.970000000000000000e+02
4.390000000000000000e+02,1.640000000000000000e+02
1.129000000000000000e+03,6.000000000000000000e+02
1.131000000000000000e+03,5.780000000000000000e+02
6.390000000000000000e+02,1.204000000000000000e+03
3.170000000000000000e+02,7.000000000000000000e+01
9.840000000000000000e+02,1.100000000000000000e+01
6.200000000000000000e+02,4.140000000000000000e+02
1.079000000000000000e+03,8.370000000000000000e+02
1.382000000000000000e+03,2.310000000000000000e+02
1.179000000000000000e+03,1.009000000000000000e+03
1.118000000000000000e+03,1.004000000000000000e+03
4.890000000000000000e+02,1.750000000000000000e+02
1.229000000000000000e+03,2.750000000000000000e+02
8.560000000000000000e+02,4.030000000000000000e+02
6.280000000000000000e+02,3.100000000000000000e+01
4.250000000000000000e+02,1.580000000000000000e+02
9.730000000000000000e+02,4.200000000000000000e+01
6.760000000000000000e+02,9.170000000000000000e+02
1.131000000000000000e+03,5.590000000000000000e+02
1.098000000000000000e+03,6.120000000000000000e+02
2.500000000000000000e+02,4.700000000000000000e+01
1.223000000000000000e+03,1.279000000000000000e+03
5.230000000000000000e+02,3.950000000000000000e+02
1.282000000000000000e+03,9.420000000000000000e+02
6.390000000000000000e+02,3.950000000000000000e+02
8.030000000000000000e+02,7.560000000000000000e+02
1.273000000000000000e+03,9.540000000000000000e+02
1.251000000000000000e+03,1.470000000000000000e+02
4.030000000000000000e+02,9.200000000000000000e+01
3.890000000000000000e+02,1.780000000000000000e+02
8.090000000000000000e+02,7.510000000000000000e+02
1.240000000000000000e+03,7.090000000000000000e+02
6.730000000000000000e+02,4.500000000000000000e+02
9.950000000000000000e+02,9.340000000000000000e+02
1.750000000000000000e+02,2.200000000000000000e+01
3.980000000000000000e+02,1.700000000000000000e+02
4.450000000000000000e+02,2.280000000000000000e+02
4.420000000000000000e+02,6.000000000000000000e+00
9.420000000000000000e+02,3.600000000000000000e+01
1.321000000000000000e+03,7.200000000000000000e+01
1.220000000000000000e+02,1.170000000000000000e+02
4.560000000000000000e+02,1.165000000000000000e+03
1.220000000000000000e+03,6.390000000000000000e+02
1.295000000000000000e+03,9.230000000000000000e+02
1.015000000000000000e+03,1.184000000000000000e+03
8.950000000000000000e+02,1.304000000000000000e+03
1.112000000000000000e+03,8.560000000000000000e+02
4.090000000000000000e+02,9.700000000000000000e+01
1.301000000000000000e+03,8.310000000000000000e+02
1.184000000000000000e+03,1.017000000000000000e+03
1.123000000000000000e+03,1.015000000000000000e+03
1.284000000000000000e+03,1.354000000000000000e+03
6.280000000000000000e+02,1.212000000000000000e+03
5.000000000000000000e+01,1.332000000000000000e+03
9.420000000000000000e+02,1.110000000000000000e+02
7.500000000000000000e+01,5.750000000000000000e+02
1.295000000000000000e+03,9.150000000000000000e+02
8.170000000000000000e+02,4.200000000000000000e+01
1.081000000000000000e+03,3.700000000000000000e+02
5.310000000000000000e+02,4.030000000000000000e+02
4.890000000000000000e+02,1.860000000000000000e+02
6.260000000000000000e+02,2.280000000000000000e+02
3.100000000000000000e+01,1.860000000000000000e+02
1.284000000000000000e+03,9.540000000000000000e+02
1.360000000000000000e+02,7.530000000000000000e+02
1.890000000000000000e+02,7.760000000000000000e+02
5.620000000000000000e+02,1.220000000000000000e+03
1.354000000000000000e+03,1.015000000000000000e+03
9.620000000000000000e+02,1.257000000000000000e+03
1.270000000000000000e+03,3.030000000000000000e+02
9.700000000000000000e+01,2.610000000000000000e+02
9.200000000000000000e+01,7.390000000000000000e+02
3.280000000000000000e+02,1.076000000000000000e+03
1.234000000000000000e+03,7.170000000000000000e+02
1.159000000000000000e+03,6.170000000000000000e+02
1.015000000000000000e+03,6.950000000000000000e+02
9.620000000000000000e+02,1.560000000000000000e+02
4.340000000000000000e+02,8.100000000000000000e+01
1.780000000000000000e+02,7.370000000000000000e+02
4.750000000000000000e+02,1.179000000000000000e+03
1.004000000000000000e+03,1.126000000000000000e+03
1.143000000000000000e+03,1.109000000000000000e+03
9.010000000000000000e+02,4.480000000000000000e+02
