centroid_x,centroid_y
2.330000000000000000e+02,6.100000000000000000e+01
2.930000000000000000e+02,2.190000000000000000e+02
2.140000000000000000e+02,2.900000000000000000e+01
1.990000000000000000e+02,4.000000000000000000e+00
1.060000000000000000e+02,8.100000000000000000e+01
1.740000000000000000e+02,9.200000000000000000e+01
1.800000000000000000e+02,7.200000000000000000e+01
2.800000000000000000e+02,4.400000000000000000e+01
2.220000000000000000e+02,4.400000000000000000e+01
2.160000000000000000e+02,8.600000000000000000e+01
2.660000000000000000e+02,2.110000000000000000e+02
2.560000000000000000e+02,1.630000000000000000e+02
1.440000000000000000e+02,1.490000000000000000e+02
1.550000000000000000e+02,1.810000000000000000e+02
2.730000000000000000e+02,1.140000000000000000e+02
1.860000000000000000e+02,2.110000000000000000e+02
8.900000000000000000e+01,1.900000000000000000e+01
8.700000000000000000e+01,1.440000000000000000e+02
2.070000000000000000e+02,1.020000000000000000e+02
