2.600000000000000089e-01,3.000000000000000444e-01,5.000000000000000000e-01,5.800000000000000711e-01,3.399999999999999689e-01,2.600000000000000089e-01,3.000000000000000444e-01,2.399999999999999911e-01,1.999999999999999556e-01,2.600000000000000089e-01
3.466666666666666785e-01,4.533333333333333659e-01,4.399999999999999467e-01,3.466666666666666785e-01,8.800000000000000044e-01,8.266666666666666607e-01,4.533333333333333659e-01,3.066666666666666430e-01,3.866666666666667140e-01,8.000000000000000444e-01
9.399999999999999467e-01,6.500000000000000222e-01,3.900000000000000133e-01,9.899999999999999911e-01,9.399999999999999467e-01,9.499999999999999556e-01,4.300000000000000488e-01,9.499999999999999556e-01,5.900000000000000799e-01,9.499999999999999556e-01
8.639999999999999902e-01,5.520000000000000462e-01,5.280000000000000249e-01,9.120000000000000329e-01,4.959999999999999964e-01,5.200000000000000178e-01,8.719999999999999973e-01,5.999999999999999778e-01,4.160000000000000364e-01,9.120000000000000329e-01
7.866666666666666252e-01,4.799999999999999822e-01,5.133333333333333082e-01,9.666666666666666741e-01,6.066666666666666874e-01,9.599999999999999645e-01,5.866666666666666696e-01,8.866666666666667140e-01,8.800000000000000044e-01,8.866666666666667140e-01
9.257142857142857117e-01,5.542857142857142705e-01,5.999999999999999778e-01,8.171428571428571708e-01,9.314285714285713835e-01,8.971428571428571308e-01,6.171428571428572152e-01,5.942857142857143060e-01,1.000000000000000000e+00,5.542857142857142705e-01
6.149999999999999911e-01,9.050000000000000266e-01,5.999999999999999778e-01,9.949999999999999956e-01,9.899999999999999911e-01,8.149999999999999467e-01,5.050000000000000044e-01,6.049999999999999822e-01,9.949999999999999956e-01,5.649999999999999467e-01
8.977777777777777857e-01,7.600000000000000089e-01,9.866666666666666918e-01,9.955555555555555269e-01,8.933333333333333126e-01,9.377777777777778212e-01,8.399999999999999689e-01,8.977777777777777857e-01,9.777777777777777457e-01,9.733333333333333837e-01
9.999999999999997780e-02,1.199999999999999956e-01,1.199999999999999956e-01,1.999999999999999556e-01,8.000000000000000444e-01,1.199999999999999956e-01,1.400000000000000133e-01,1.999999999999999556e-01,2.800000000000000266e-01,1.999999999999999556e-01
3.199999999999999512e-01,8.800000000000000044e-01,1.866666666666666474e-01,5.333333333333333259e-01,1.333333333333333037e-01,7.733333333333333171e-01,7.466666666666665897e-01,1.199999999999999956e-01,2.666666666666667185e-01,1.733333333333333393e-01
3.900000000000000133e-01,8.699999999999999956e-01,9.799999999999999822e-01,3.000000000000000444e-01,4.499999999999999556e-01,4.399999999999999467e-01,3.800000000000000044e-01,4.599999999999999645e-01,3.299999999999999600e-01,5.500000000000000444e-01
8.639999999999999902e-01,3.359999999999999654e-01,3.439999999999999725e-01,4.160000000000000364e-01,8.800000000000000044e-01,9.040000000000000258e-01,3.760000000000000009e-01,6.320000000000000062e-01,4.399999999999999467e-01,3.599999999999999867e-01
8.599999999999999867e-01,5.933333333333332682e-01,8.733333333333332948e-01,7.666666666666666075e-01,4.266666666666666385e-01,7.066666666666666652e-01,3.599999999999999867e-01,7.733333333333333171e-01,9.200000000000000400e-01,8.533333333333332771e-01
5.200000000000000178e-01,4.857142857142857650e-01,8.800000000000000044e-01,5.142857142857142350e-01,7.028571428571428470e-01,8.914285714285714590e-01,8.857142857142856762e-01,9.028571428571428026e-01,7.600000000000000089e-01,6.685714285714285943e-01
8.599999999999999867e-01,9.350000000000000533e-01,7.299999999999999822e-01,8.800000000000000044e-01,8.449999999999999734e-01,9.200000000000000400e-01,9.849999999999999867e-01,9.050000000000000266e-01,9.849999999999999867e-01,9.250000000000000444e-01
