centroid_x,centroid_y
4.140000000000000000e+02,1.500000000000000000e+02
4.128000000000000114e+02,1.398999999999999773e+02
1.004000000000000000e+03,8.670000000000000000e+02
1.780000000000000000e+02,2.840000000000000000e+02
2.200000000000000000e+01,3.900000000000000000e+01
6.590000000000000000e+02,6.140000000000000000e+02
1.700000000000000000e+02,5.200000000000000000e+02
1.560000000000000000e+02,5.500000000000000000e+02
8.370000000000000000e+02,5.200000000000000000e+02
5.640000000000000000e+02,6.480000000000000000e+02
1.020000000000000000e+03,6.780000000000000000e+02
1.207000000000000000e+03,7.950000000000000000e+02
1.123000000000000000e+03,1.970000000000000000e+02
9.480000000000000000e+02,1.030000000000000000e+02
7.260000000000000000e+02,7.780000000000000000e+02
6.980000000000000000e+02,8.510000000000000000e+02
7.060000000000000000e+02,6.140000000000000000e+02
6.560000000000000000e+02,5.840000000000000000e+02
3.980000000000000000e+02,1.390000000000000000e+02
5.030000000000000000e+02,3.640000000000000000e+02
4.700000000000000000e+01,3.140000000000000000e+02
4.950000000000000000e+02,8.120000000000000000e+02
6.810000000000000000e+02,6.310000000000000000e+02
8.620000000000000000e+02,5.750000000000000000e+02
8.840000000000000000e+02,5.500000000000000000e+02
1.170000000000000000e+03,4.560000000000000000e+02
9.170000000000000000e+02,2.640000000000000000e+02
1.276000000000000000e+03,1.250000000000000000e+02
7.650000000000000000e+02,7.060000000000000000e+02
1.279000000000000000e+03,1.200000000000000000e+02
1.190000000000000000e+03,2.450000000000000000e+02
1.346000000000000000e+03,2.420000000000000000e+02
6.700000000000000000e+02,6.140000000000000000e+02
4.560000000000000000e+02,6.000000000000000000e+02
1.920000000000000000e+02,7.450000000000000000e+02
2.810000000000000000e+02,2.470000000000000000e+02
5.920000000000000000e+02,1.420000000000000000e+02
9.920000000000000000e+02,7.840000000000000000e+02
1.351000000000000000e+03,2.750000000000000000e+02
1.009000000000000000e+03,6.730000000000000000e+02
8.760000000000000000e+02,5.500000000000000000e+02
6.530000000000000000e+02,7.510000000000000000e+02
4.890000000000000000e+02,2.310000000000000000e+02
3.700000000000000000e+02,2.340000000000000000e+02
5.600000000000000000e+01,7.010000000000000000e+02
7.950000000000000000e+02,1.810000000000000000e+02
4.230000000000000000e+02,1.420000000000000000e+02
1.182000000000000000e+03,5.480000000000000000e+02
9.060000000000000000e+02,7.480000000000000000e+02
1.312000000000000000e+03,7.060000000000000000e+02
7.760000000000000000e+02,7.090000000000000000e+02
8.900000000000000000e+02,2.800000000000000000e+01
6.200000000000000000e+02,6.810000000000000000e+02
4.200000000000000000e+01,5.000000000000000000e+01
2.560000000000000000e+02,2.310000000000000000e+02
4.140000000000000000e+02,4.700000000000000000e+02
3.980000000000000000e+02,3.110000000000000000e+02
9.090000000000000000e+02,5.200000000000000000e+02
1.045000000000000000e+03,8.370000000000000000e+02
9.170000000000000000e+02,3.530000000000000000e+02
7.670000000000000000e+02,2.110000000000000000e+02
8.260000000000000000e+02,1.920000000000000000e+02
1.212000000000000000e+03,1.700000000000000000e+02
1.062000000000000000e+03,7.560000000000000000e+02
7.280000000000000000e+02,5.750000000000000000e+02
6.230000000000000000e+02,2.470000000000000000e+02
7.560000000000000000e+02,2.000000000000000000e+02
5.750000000000000000e+02,6.560000000000000000e+02
6.260000000000000000e+02,4.030000000000000000e+02
1.137000000000000000e+03,2.800000000000000000e+01
1.209000000000000000e+03,6.760000000000000000e+02
1.034000000000000000e+03,8.230000000000000000e+02
2.000000000000000000e+02,7.670000000000000000e+02
5.390000000000000000e+02,4.250000000000000000e+02
4.500000000000000000e+02,2.280000000000000000e+02
2.920000000000000000e+02,1.220000000000000000e+02
2.310000000000000000e+02,1.220000000000000000e+02
8.260000000000000000e+02,1.560000000000000000e+02
1.362000000000000000e+03,3.950000000000000000e+02
1.081000000000000000e+03,4.610000000000000000e+02
7.390000000000000000e+02,9.200000000000000000e+01
1.198000000000000000e+03,7.950000000000000000e+02
7.810000000000000000e+02,7.840000000000000000e+02
5.870000000000000000e+02,4.280000000000000000e+02
1.610000000000000000e+02,2.310000000000000000e+02
1.115000000000000000e+03,5.370000000000000000e+02
6.170000000000000000e+02,3.950000000000000000e+02
9.540000000000000000e+02,8.420000000000000000e+02
1.343000000000000000e+03,7.420000000000000000e+02
1.118000000000000000e+03,4.870000000000000000e+02
