centroid_x,centroid_y
1.082888888888888914e+03,2.660000000000000000e+02
1.073000000000000000e+03,2.500000000000000000e+02
7.650000000000000000e+02,2.920000000000000000e+02
9.790000000000000000e+02,3.420000000000000000e+02
8.950000000000000000e+02,2.530000000000000000e+02
1.040000000000000000e+03,3.450000000000000000e+02
9.150000000000000000e+02,1.530000000000000000e+02
1.293000000000000000e+03,2.720000000000000000e+02
1.279000000000000000e+03,3.600000000000000000e+01
9.060000000000000000e+02,3.980000000000000000e+02
1.073000000000000000e+03,2.720000000000000000e+02
1.017000000000000000e+03,4.870000000000000000e+02
8.450000000000000000e+02,5.530000000000000000e+02
1.159000000000000000e+03,3.100000000000000000e+01
1.312000000000000000e+03,3.500000000000000000e+02
7.700000000000000000e+02,2.840000000000000000e+02
2.200000000000000000e+01,1.420000000000000000e+02
1.315000000000000000e+03,1.470000000000000000e+02
1.340000000000000000e+03,6.260000000000000000e+02
1.368000000000000000e+03,6.140000000000000000e+02
5.230000000000000000e+02,2.500000000000000000e+02
4.870000000000000000e+02,2.110000000000000000e+02
1.093000000000000000e+03,4.420000000000000000e+02
6.260000000000000000e+02,1.830000000000000000e+02
1.307000000000000000e+03,3.590000000000000000e+02
7.870000000000000000e+02,3.250000000000000000e+02
1.054000000000000000e+03,3.500000000000000000e+02
1.034000000000000000e+03,2.700000000000000000e+02
1.151000000000000000e+03,2.840000000000000000e+02
1.315000000000000000e+03,1.200000000000000000e+02
5.390000000000000000e+02,7.030000000000000000e+02
8.370000000000000000e+02,5.620000000000000000e+02
1.154000000000000000e+03,2.700000000000000000e+02
9.560000000000000000e+02,8.000000000000000000e+00
9.950000000000000000e+02,3.420000000000000000e+02
9.170000000000000000e+02,6.780000000000000000e+02
1.287000000000000000e+03,2.840000000000000000e+02
