centroid_x,centroid_y
1.920000000000000000e+02,2.780000000000000000e+02
8.170000000000000000e+02,1.220000000000000000e+02
1.330000000000000000e+02,3.530000000000000000e+02
2.200000000000000000e+02,3.390000000000000000e+02
1.310000000000000000e+02,5.620000000000000000e+02
8.120000000000000000e+02,1.060000000000000000e+02
1.420000000000000000e+02,5.000000000000000000e+02
2.450000000000000000e+02,4.250000000000000000e+02
1.310000000000000000e+02,3.420000000000000000e+02
1.220000000000000000e+02,1.015000000000000000e+03
2.780000000000000000e+02,1.023000000000000000e+03
1.156195683453237507e+03,7.466201438848920588e+02
8.756676258992805515e+02,7.124460431654676995e+02
1.092729496402877658e+03,5.877669064748201890e+02
1.165959712230215928e+03,7.233366906474821008e+02
1.011612949640287752e+03,8.833165467625899510e+02
9.162258992805755042e+02,8.431338129496402871e+02
8.865582733812949527e+02,9.250014388489208841e+02
1.193374100719424405e+03,5.164143884892085907e+02
9.083395683453237552e+02,8.033266187050360259e+02
1.203138129496402826e+03,5.986575539568345903e+02
1.096860431654676177e+03,5.896446043165467472e+02
8.997021582733813148e+02,7.113194244604317191e+02
1.200884892086331092e+03,7.740345323741007633e+02
1.209897841726618708e+03,7.695280575539568417e+02
1.228299280575539569e+03,5.569726618705035435e+02
1.207644604316546747e+03,7.706546762589928221e+02
1.292141007194244594e+03,7.443669064748200981e+02
1.127654676258992822e+03,7.762877697841727240e+02
1.171592805755395602e+03,8.397539568345323460e+02
1.184736690647481964e+03,9.546690647482014356e+02
1.257966906474820235e+03,7.969424460431655461e+02
1.294018705035971379e+03,7.477467625899280392e+02
8.831784172661870116e+02,5.712431654676258859e+02
1.156195683453237507e+03,7.432402877697842314e+02
1.078458992805755315e+03,7.980690647482015265e+02
1.176850359712230329e+03,8.375007194244603852e+02
9.083395683453237552e+02,9.088532374100719835e+02
1.081463309352518081e+03,7.969424460431655461e+02
1.112257553956834499e+03,5.021438848920863052e+02
1.189994244604316464e+03,5.186676258992805515e+02
1.093480575539568235e+03,5.918978417266187080e+02
1.170466187050359622e+03,6.512330935251798110e+02
1.328192805755395739e+03,6.061683453237410504e+02
1.228299280575539569e+03,1.028274820143884881e+03
1.194500719424460385e+03,7.124460431654676995e+02
1.197880575539568326e+03,6.632503597122301926e+02
1.087096402877697983e+03,8.123395683453237552e+02
8.899381294964028939e+02,9.272546762589928449e+02
1.007106474820143831e+03,8.833165467625899510e+02
8.722877697841726103e+02,7.135726618705036799e+02
1.205391366906474786e+03,5.930244604316546884e+02
9.117194244604316964e+02,8.033266187050360259e+02
8.888115107913669135e+02,7.969424460431655461e+02
1.137418705035971243e+03,6.425956834532373705e+02
1.149435971223021625e+03,5.502129496402877749e+02
1.141925179856115165e+03,5.765007194244603852e+02
8.516330935251799019e+02,5.261784172661870116e+02
8.625237410071943032e+02,6.403424460431654097e+02
8.809251798561151645e+02,7.541309352517985189e+02
1.128781294964028802e+03,7.729079136690647829e+02
1.310542446043165455e+03,9.020935251798562149e+02
1.303031654676258995e+03,1.006117985611510790e+03
1.200133812949640287e+03,6.655035971223021534e+02
1.335703597122302199e+03,9.535424460431654552e+02
1.027761151079136653e+03,7.695280575539568417e+02
8.790474820143884926e+02,7.496244604316547111e+02
1.149435971223021625e+03,7.049352517985611257e+02
1.170466187050359622e+03,1.004991366906474809e+03
1.010486330935251772e+03,8.791856115107914320e+02
1.049917985611510858e+03,5.370690647482014128e+02
9.751856115107914320e+02,5.678633093525179447e+02
1.095733812949640196e+03,9.809568345323741596e+02
1.200133812949640287e+03,7.124460431654676995e+02
1.136292086330935263e+03,6.666302158273381337e+02
9.939625899280575823e+02,7.770388489208633018e+02
7.805553956834532983e+02,2.837122302158273897e+02
6.546446043165468609e+02,5.028546762589928676e+02
5.119136690647482624e+02,5.999309352517987008e+02
8.324575539568346585e+02,2.688143884892086817e+02
7.791136690647482510e+02,2.793870503597122479e+02
5.638158273381295658e+02,4.543165467625900078e+02
7.776719424460433174e+02,6.042561151079137289e+02
7.027021582733814284e+02,5.561985611510792751e+02
7.762302158273382702e+02,6.201151079136691351e+02
7.978561151079137517e+02,6.667309352517986554e+02
8.310158273381296112e+02,6.494302158273382020e+02
8.833985611510793206e+02,4.663309352517986213e+02
5.787136690647482737e+02,4.720978417266187535e+02
6.868431654676260223e+02,3.610848920863309672e+02
8.483165467625900646e+02,3.702158273381295430e+02
6.897266187050361168e+02,3.394589928057554289e+02
8.204431654676260450e+02,6.297266187050361168e+02
7.935309352517987236e+02,6.667309352517986554e+02
7.978561151079137517e+02,6.830705035971224106e+02
6.508000000000000682e+02,5.052575539568346130e+02
