centroid_x,centroid_y
1.900000000000000000e+02,1.970000000000000000e+02
1.990000000000000000e+02,2.105000000000000000e+02
5.000000000000000000e+01,1.000000000000000000e+02
1.930000000000000000e+02,3.300000000000000000e+01
7.400000000000000000e+01,1.410000000000000000e+02
1.000000000000000000e+02,2.830000000000000000e+02
2.090000000000000000e+02,2.540000000000000000e+02
9.200000000000000000e+01,2.080000000000000000e+02
1.550000000000000000e+02,8.200000000000000000e+01
1.190000000000000000e+02,1.330000000000000000e+02
4.600000000000000000e+01,1.960000000000000000e+02
2.380000000000000000e+02,9.300000000000000000e+01
2.500000000000000000e+02,1.480000000000000000e+02
2.800000000000000000e+01,4.200000000000000000e+01
2.020000000000000000e+02,1.760000000000000000e+02
1.700000000000000000e+02,1.640000000000000000e+02
2.660000000000000000e+02,2.500000000000000000e+02
0.000000000000000000e+00,0.000000000000000000e+00
1.410000000000000000e+02,1.680000000000000000e+02
1.040000000000000000e+02,1.010000000000000000e+02
