2.13E+02,3.60E+01
2.74E+02,3.40E+01
5.90E+01,6.60E+01
2.70E+01,2.70E+01
8.20E+01,1.99E+02
8.10E+01,1.04E+02
1.65E+02,1.17E+02
5.90E+01,1.15E+02
1.88E+02,1.24E+02
1.96E+02,1.22E+02
1.03E+02,1.87E+02
1.87E+02,3.30E+01
1.60E+01,3.60E+01
4.40E+01,1.37E+02
2.36E+02,8.90E+01
2.84E+02,4.10E+01
1.99E+02,3.00E+01
2.61E+02,1.07E+02
1.47E+02,1.05E+02
7.00E+01,1.27E+02
2.46E+02,5.10E+01
2.07E+02,1.03E+02
1.99E+02,8.80E+01
2.68E+02,1.39E+02
2.29E+02,1.82E+02
8.10E+01,2.07E+02
1.01E+02,2.01E+02
3.80E+01,1.32E+02
2.63E+02,1.39E+02
1.60E+01,1.22E+02
8.40E+01,2.12E+02
1.90E+01,2.02E+02
1.90E+02,4.10E+01
2.00E+01,1.89E+02
2.86E+02,9.90E+01
2.10E+02,3.00E+01
5.90E+01,1.68E+02
1.49E+02,1.22E+02
2.72E+02,1.44E+02
2.51E+02,1.66E+02
6.00E+00,1.82E+02
1.10E+01,1.10E+02
2.35E+02,1.64E+02
2.82E+02,1.32E+02
2.76E+02,1.06E+02
1.30E+01,1.65E+02
1.37E+02,1.06E+02
1.80E+02,1.08E+02
7.60E+01,8.40E+01
5.00E+00,1.73E+02
1.98E+02,1.70E+01
2.44E+02,1.84E+02
2.67E+02,8.80E+01
1.30E+01,2.03E+02
1.90E+01,2.07E+02
1.60E+02,9.90E+01
2.64E+02,1.74E+02
1.83E+02,1.18E+02
2.72E+02,2.10E+01
2.43E+02,1.72E+02
2.94E+02,6.40E+01
3.90E+01,1.18E+02
2.39E+02,6.60E+01
2.47E+02,8.90E+01
1.60E+01,2.10E+02
2.62E+02,1.13E+02
2.68E+02,1.16E+02
1.89E+02,1.04E+02
2.39E+02,1.62E+02
2.30E+01,1.59E+02
2.64E+02,2.70E+01
6.40E+01,1.58E+02
1.81E+02,1.54E+02
5.40E+01,3.60E+01
2.78E+02,3.20E+01
1.94E+02,4.30E+01
2.71E+02,9.90E+01
3.10E+01,1.20E+02
5.60E+01,4.80E+01
4.60E+01,1.97E+02
5.50E+01,5.90E+01
2.01E+02,5.30E+01
6.80E+01,5.80E+01
2.74E+02,1.23E+02
1.87E+02,4.30E+01
8.10E+01,9.40E+01
1.76E+02,9.80E+01
4.50E+01,1.21E+02
1.50E+02,1.01E+02
4.10E+01,4.50E+01
2.75E+02,8.20E+01
1.33E+02,9.50E+01
8.00E+01,8.70E+01
2.60E+01,4.00E+01
2.60E+01,2.70E+01
7.70E+01,9.30E+01
4.20E+01,5.70E+01
4.20E+01,1.89E+02
2.80E+02,6.50E+01
1.71E+02,1.55E+02
