6.00E+01,9.00E+01
2.80E+01,1.55E+02
3.80E+01,7.90E+01
1.83E+02,1.13E+02
7.40E+01,2.10E+02
7.00E+00,2.64E+02
2.63E+02,8.80E+01
7.20E+01,7.70E+01
4.60E+01,2.09E+02
2.26E+02,3.70E+01
2.03E+02,1.43E+02
1.83E+02,7.70E+01
3.40E+01,8.80E+01
6.40E+01,9.70E+01
1.86E+02,1.13E+02
7.40E+01,2.04E+02
1.81E+02,7.60E+01
1.20E+01,8.90E+01
2.21E+02,1.35E+02
1.98E+02,1.49E+02
2.63E+02,6.10E+01
2.38E+02,5.60E+01
4.30E+01,1.19E+02
4.00E+01,8.00E+01
3.30E+01,1.15E+02
4.20E+01,2.07E+02
8.40E+01,5.00E+01
2.73E+02,9.50E+01
2.00E+02,5.40E+01
2.00E+01,9.50E+01
2.56E+02,1.46E+02
7.00E+00,2.58E+02
2.49E+02,4.40E+01
1.16E+02,2.06E+02
2.29E+02,4.80E+01
2.12E+02,1.16E+02
2.22E+02,1.41E+02
5.80E+01,1.27E+02
2.50E+02,1.40E+01
1.99E+02,9.70E+01
2.30E+02,5.90E+01
2.32E+02,1.29E+02
1.20E+01,2.55E+02
1.38E+02,1.13E+02
1.90E+02,7.70E+01
6.00E+00,2.44E+02
2.03E+02,1.38E+02
7.40E+01,1.96E+02
2.27E+02,9.20E+01
2.80E+01,1.57E+02
8.60E+01,1.40E+02
2.63E+02,5.50E+01
7.70E+01,5.80E+01
1.08E+02,2.12E+02
8.00E+01,5.60E+01
3.70E+01,8.70E+01
2.51E+02,4.60E+01
6.80E+01,5.50E+01
4.70E+01,2.01E+02
7.60E+01,1.41E+02
2.60E+02,1.54E+02
2.35E+02,8.60E+01
2.59E+02,1.42E+02
4.80E+01,2.70E+01
4.90E+01,1.24E+02
1.26E+02,1.12E+02
6.80E+01,1.05E+02
5.10E+01,1.89E+02
2.09E+02,1.26E+02
8.00E+01,2.11E+02
1.88E+02,5.70E+01
8.40E+01,7.80E+01
2.81E+02,9.50E+01
2.59E+02,2.20E+01
2.21E+02,1.20E+02
2.48E+02,3.30E+01
2.43E+02,6.00E+01
6.20E+01,1.51E+02
1.88E+02,1.42E+02
2.06E+02,9.60E+01
2.72E+02,9.10E+01
4.30E+01,1.31E+02
8.60E+01,1.96E+02
3.90E+01,2.80E+01
2.60E+02,8.00E+00
6.70E+01,2.01E+02
8.30E+01,9.10E+01
1.48E+02,1.12E+02
2.29E+02,1.26E+02
4.40E+01,2.01E+02
2.58E+02,1.61E+02
5.30E+01,9.30E+01
1.32E+02,1.02E+02
4.50E+01,6.90E+01
6.10E+01,1.51E+02
7.90E+01,4.10E+01
2.05E+02,5.70E+01
2.91E+02,1.03E+02
8.30E+01,2.07E+02
2.32E+02,1.31E+02
