4.40E+01,4.00E+01
1.08E+02,4.80E+01
2.66E+02,2.30E+01
1.32E+02,1.10E+02
2.62E+02,1.22E+02
5.90E+01,2.09E+02
2.11E+02,2.50E+01
1.33E+02,9.90E+01
2.12E+02,2.20E+01
1.60E+02,1.39E+02
2.70E+01,7.30E+01
1.49E+02,8.00E+01
1.90E+01,6.90E+01
2.75E+02,1.02E+02
4.40E+01,3.80E+01
1.02E+02,1.86E+02
1.63E+02,1.53E+02
2.21E+02,1.60E+01
2.21E+02,1.69E+02
2.75E+02,8.20E+01
3.90E+01,1.72E+02
2.30E+02,7.60E+01
1.95E+02,1.67E+02
1.99E+02,4.80E+01
8.00E+00,1.29E+02
2.74E+02,3.50E+01
7.00E+01,1.13E+02
2.41E+02,3.20E+01
6.00E+01,8.30E+01
2.40E+02,6.40E+01
2.40E+02,3.70E+01
6.50E+01,2.12E+02
2.11E+02,2.10E+01
2.41E+02,7.00E+01
2.94E+02,2.33E+02
2.21E+02,2.30E+01
7.00E+00,2.11E+02
2.74E+02,8.20E+01
2.16E+02,9.50E+01
2.72E+02,4.20E+01
7.30E+01,1.08E+02
2.46E+02,7.70E+01
3.10E+01,6.90E+01
1.50E+01,8.00E+01
1.73E+02,7.70E+01
1.75E+02,2.09E+02
2.67E+02,7.70E+01
2.69E+02,7.70E+01
2.68E+02,1.00E+02
2.52E+02,7.80E+01
1.08E+02,1.88E+02
1.70E+02,8.20E+01
6.00E+00,6.40E+01
2.66E+02,8.80E+01
2.69E+02,1.70E+01
2.81E+02,1.46E+02
2.90E+02,2.32E+02
1.36E+02,1.03E+02
8.50E+01,9.30E+01
2.75E+02,1.44E+02
1.08E+02,5.40E+01
2.91E+02,9.60E+01
2.34E+02,8.80E+01
1.31E+02,1.11E+02
2.43E+02,7.80E+01
1.90E+02,1.70E+02
2.33E+02,7.80E+01
3.30E+01,8.20E+01
1.03E+02,1.85E+02
1.01E+02,1.91E+02
2.33E+02,9.40E+01
2.13E+02,1.80E+01
2.54E+02,7.90E+01
2.42E+02,1.66E+02
2.35E+02,1.65E+02
6.90E+01,1.18E+02
1.52E+02,8.50E+01
2.80E+01,7.90E+01
5.60E+01,2.15E+02
2.29E+02,9.60E+01
2.24E+02,1.73E+02
2.35E+02,3.30E+01
1.60E+01,7.40E+01
2.66E+02,5.00E+01
2.04E+02,4.40E+01
2.10E+01,6.40E+01
1.53E+02,9.20E+01
2.67E+02,5.20E+01
7.00E+00,1.24E+02
1.35E+02,1.03E+02
2.67E+02,8.40E+01
2.12E+02,9.90E+01
1.62E+02,1.46E+02
2.89E+02,9.60E+01
6.20E+01,8.90E+01
2.64E+02,1.23E+02
9.00E+00,2.16E+02
8.70E+01,9.60E+01
1.73E+02,2.03E+02
7.00E+00,5.90E+01
