3.40E+01,4.20E+01
2.65E+02,6.50E+01
2.22E+02,1.51E+02
4.80E+01,2.80E+01
4.00E+01,1.82E+02
7.60E+01,6.20E+01
9.00E+00,1.14E+02
1.84E+02,9.70E+01
8.00E+00,5.90E+01
2.81E+02,1.26E+02
2.02E+02,1.57E+02
4.20E+01,1.79E+02
1.70E+02,1.40E+02
1.22E+02,1.87E+02
8.00E+01,1.79E+02
2.16E+02,1.59E+02
7.50E+01,6.00E+01
2.00E+02,9.10E+01
2.03E+02,1.60E+02
2.74E+02,9.30E+01
2.23E+02,1.47E+02
8.20E+01,5.50E+01
8.40E+01,5.80E+01
2.31E+02,8.00E+00
4.50E+01,3.00E+01
5.40E+01,1.49E+02
5.20E+01,1.52E+02
8.60E+01,2.03E+02
1.60E+01,1.65E+02
3.50E+01,1.44E+02
2.54E+02,1.27E+02
2.71E+02,5.20E+01
2.84E+02,2.60E+01
2.69E+02,6.80E+01
1.86E+02,9.60E+01
2.59E+02,2.50E+01
1.59E+02,8.00E+01
1.62E+02,9.10E+01
8.50E+01,1.05E+02
9.00E+00,1.14E+02
2.04E+02,4.10E+01
1.50E+01,1.63E+02
2.12E+02,4.50E+01
2.74E+02,5.40E+01
3.30E+01,1.44E+02
4.30E+01,8.60E+01
4.40E+01,4.80E+01
1.75E+02,1.43E+02
5.00E+00,5.70E+01
2.40E+01,4.80E+01
8.10E+01,1.84E+02
4.00E+01,8.40E+01
2.18E+02,1.59E+02
7.80E+01,1.07E+02
1.76E+02,1.44E+02
2.39E+02,1.39E+02
2.07E+02,4.50E+01
2.81E+02,1.40E+02
2.68E+02,6.50E+01
1.65E+02,9.30E+01
2.04E+02,4.40E+01
2.62E+02,1.28E+02
7.80E+01,1.39E+02
1.85E+02,1.34E+02
1.62E+02,7.80E+01
4.30E+01,4.80E+01
4.20E+01,4.50E+01
2.19E+02,4.10E+01
2.78E+02,1.23E+02
8.60E+01,2.05E+02
2.74E+02,8.50E+01
8.30E+01,1.06E+02
2.76E+02,9.10E+01
3.30E+01,3.80E+01
2.75E+02,1.25E+02
2.85E+02,2.30E+01
2.20E+01,4.50E+01
2.73E+02,8.20E+01
2.00E+02,9.10E+01
3.20E+01,1.86E+02
3.80E+01,1.84E+02
1.24E+02,1.85E+02
7.90E+01,1.83E+02
1.69E+02,1.40E+02
2.03E+02,1.59E+02
2.18E+02,4.40E+01
2.84E+02,1.38E+02
7.80E+01,1.35E+02
2.51E+02,6.30E+01
2.40E+02,1.42E+02
3.60E+01,1.86E+02
2.53E+02,1.23E+02
1.83E+02,1.33E+02
3.10E+01,1.84E+02
2.06E+02,1.62E+02
2.57E+02,2.70E+01
2.12E+02,4.60E+01
2.53E+02,6.00E+01
7.90E+01,1.04E+02
2.61E+02,1.31E+02
